Injection,Layer,TensorIndex,Bit
15317,features.denseblock4.denselayer13.conv1,"(12, 397, 0, 0)",14
15318,features.denseblock4.denselayer13.conv1,"(87, 405, 0, 0)",3
15319,features.denseblock4.denselayer13.conv1,"(6, 561, 0, 0)",22
15320,features.denseblock4.denselayer13.conv1,"(33, 657, 0, 0)",25
15321,features.denseblock4.denselayer13.conv1,"(39, 826, 0, 0)",19
15322,features.denseblock4.denselayer13.conv1,"(67, 503, 0, 0)",16
15323,features.denseblock4.denselayer13.conv1,"(85, 177, 0, 0)",16
15324,features.denseblock4.denselayer13.conv1,"(113, 408, 0, 0)",24
15325,features.denseblock4.denselayer13.conv1,"(7, 48, 0, 0)",18
15326,features.denseblock4.denselayer13.conv1,"(21, 709, 0, 0)",29
15327,features.denseblock4.denselayer13.conv1,"(6, 766, 0, 0)",8
15328,features.denseblock4.denselayer13.conv1,"(89, 53, 0, 0)",21
15329,features.denseblock4.denselayer13.conv1,"(76, 112, 0, 0)",21
15330,features.denseblock4.denselayer13.conv1,"(56, 26, 0, 0)",20
15331,features.denseblock4.denselayer13.conv1,"(99, 476, 0, 0)",25
15332,features.denseblock4.denselayer13.conv1,"(62, 861, 0, 0)",13
15333,features.denseblock4.denselayer13.conv1,"(50, 326, 0, 0)",5
15334,features.denseblock4.denselayer13.conv1,"(29, 130, 0, 0)",6
15335,features.denseblock4.denselayer13.conv1,"(98, 146, 0, 0)",11
15336,features.denseblock4.denselayer13.conv1,"(6, 347, 0, 0)",0
15337,features.denseblock4.denselayer13.conv1,"(85, 710, 0, 0)",4
15338,features.denseblock4.denselayer13.conv1,"(118, 786, 0, 0)",23
15339,features.denseblock4.denselayer13.conv1,"(100, 211, 0, 0)",26
15340,features.denseblock4.denselayer13.conv1,"(11, 161, 0, 0)",5
15341,features.denseblock4.denselayer13.conv1,"(112, 731, 0, 0)",14
15342,features.denseblock4.denselayer13.conv1,"(29, 22, 0, 0)",31
15343,features.denseblock4.denselayer13.conv1,"(79, 33, 0, 0)",26
15344,features.denseblock4.denselayer13.conv1,"(85, 660, 0, 0)",15
15345,features.denseblock4.denselayer13.conv1,"(16, 624, 0, 0)",29
15346,features.denseblock4.denselayer13.conv1,"(40, 324, 0, 0)",11
15347,features.denseblock4.denselayer13.conv1,"(4, 524, 0, 0)",8
15348,features.denseblock4.denselayer13.conv1,"(13, 464, 0, 0)",24
15349,features.denseblock4.denselayer13.conv1,"(12, 184, 0, 0)",14
15350,features.denseblock4.denselayer13.conv1,"(121, 849, 0, 0)",24
15351,features.denseblock4.denselayer13.conv1,"(13, 700, 0, 0)",28
15352,features.denseblock4.denselayer13.conv1,"(62, 176, 0, 0)",31
15353,features.denseblock4.denselayer13.conv1,"(118, 603, 0, 0)",16
15354,features.denseblock4.denselayer13.conv2,"(0, 92, 0, 0)",26
15355,features.denseblock4.denselayer13.conv2,"(5, 32, 1, 0)",26
15356,features.denseblock4.denselayer13.conv2,"(0, 96, 1, 1)",27
15357,features.denseblock4.denselayer13.conv2,"(10, 111, 1, 0)",11
15358,features.denseblock4.denselayer13.conv2,"(19, 26, 2, 2)",29
15359,features.denseblock4.denselayer13.conv2,"(25, 11, 1, 0)",31
15360,features.denseblock4.denselayer13.conv2,"(10, 83, 2, 2)",25
15361,features.denseblock4.denselayer13.conv2,"(28, 39, 2, 1)",7
15362,features.denseblock4.denselayer13.conv2,"(22, 73, 0, 2)",23
15363,features.denseblock4.denselayer13.conv2,"(30, 17, 1, 1)",10
15364,features.denseblock4.denselayer13.conv2,"(25, 97, 1, 0)",8
15365,features.denseblock4.denselayer13.conv2,"(23, 124, 1, 1)",21
15366,features.denseblock4.denselayer13.conv2,"(21, 16, 1, 1)",23
15367,features.denseblock4.denselayer13.conv2,"(14, 16, 1, 0)",3
15368,features.denseblock4.denselayer13.conv2,"(22, 58, 0, 0)",15
15369,features.denseblock4.denselayer13.conv2,"(6, 92, 2, 0)",2
15370,features.denseblock4.denselayer13.conv2,"(20, 97, 1, 1)",13
15371,features.denseblock4.denselayer13.conv2,"(14, 11, 1, 1)",6
15372,features.denseblock4.denselayer13.conv2,"(6, 126, 1, 0)",23
15373,features.denseblock4.denselayer13.conv2,"(5, 109, 2, 1)",21
15374,features.denseblock4.denselayer13.conv2,"(26, 96, 2, 1)",6
15375,features.denseblock4.denselayer13.conv2,"(28, 93, 2, 0)",19
15376,features.denseblock4.denselayer13.conv2,"(2, 116, 2, 1)",24
15377,features.denseblock4.denselayer13.conv2,"(6, 63, 2, 2)",14
15378,features.denseblock4.denselayer13.conv2,"(17, 120, 1, 2)",23
15379,features.denseblock4.denselayer13.conv2,"(2, 12, 1, 1)",4
15380,features.denseblock4.denselayer13.conv2,"(22, 14, 0, 2)",27
15381,features.denseblock4.denselayer13.conv2,"(2, 49, 0, 1)",19
15382,features.denseblock4.denselayer13.conv2,"(15, 96, 0, 1)",25
15383,features.denseblock4.denselayer13.conv2,"(5, 82, 2, 1)",20
15384,features.denseblock4.denselayer13.conv2,"(30, 49, 1, 0)",16
15385,features.denseblock4.denselayer13.conv2,"(25, 63, 2, 2)",16
15386,features.denseblock4.denselayer13.conv2,"(4, 51, 1, 0)",28
15387,features.denseblock4.denselayer13.conv2,"(30, 7, 0, 2)",12
15388,features.denseblock4.denselayer13.conv2,"(3, 22, 1, 0)",7
15389,features.denseblock4.denselayer13.conv2,"(9, 99, 2, 0)",27
15390,features.denseblock4.denselayer13.conv2,"(2, 99, 2, 0)",5
15391,features.denseblock4.denselayer13.conv2,"(30, 112, 1, 1)",25
15392,features.denseblock4.denselayer13.conv2,"(31, 5, 1, 1)",19
15393,features.denseblock4.denselayer13.conv2,"(10, 0, 1, 0)",3
15394,features.denseblock4.denselayer13.conv2,"(2, 2, 0, 0)",9
15395,features.denseblock4.denselayer13.conv2,"(26, 1, 2, 1)",11
15396,features.denseblock4.denselayer13.conv2,"(3, 30, 0, 2)",0
15397,features.denseblock4.denselayer13.conv2,"(24, 122, 0, 2)",2
15398,features.denseblock4.denselayer13.conv2,"(3, 78, 0, 0)",9
15399,features.denseblock4.denselayer13.conv2,"(26, 105, 0, 2)",17
15400,features.denseblock4.denselayer13.conv2,"(22, 102, 1, 1)",2
15401,features.denseblock4.denselayer13.conv2,"(16, 8, 2, 1)",18
15402,features.denseblock4.denselayer13.conv2,"(9, 89, 2, 0)",8
15403,features.denseblock4.denselayer13.conv2,"(0, 42, 0, 0)",20
15404,features.denseblock4.denselayer13.conv2,"(8, 6, 1, 1)",16
15405,features.denseblock4.denselayer13.conv2,"(15, 87, 2, 0)",9
15406,features.denseblock4.denselayer13.conv2,"(23, 107, 0, 2)",12
15407,features.denseblock4.denselayer13.conv2,"(30, 10, 0, 1)",29
15408,features.denseblock4.denselayer13.conv2,"(30, 78, 1, 0)",26
15409,features.denseblock4.denselayer13.conv2,"(27, 38, 0, 1)",20
15410,features.denseblock4.denselayer13.conv2,"(19, 68, 1, 2)",5
15411,features.denseblock4.denselayer13.conv2,"(27, 57, 1, 2)",6
15412,features.denseblock4.denselayer13.conv2,"(31, 82, 1, 2)",10
15413,features.denseblock4.denselayer13.conv2,"(25, 16, 1, 2)",7
15414,features.denseblock4.denselayer13.conv2,"(23, 84, 2, 0)",5
15415,features.denseblock4.denselayer13.conv2,"(18, 85, 1, 0)",0
15416,features.denseblock4.denselayer13.conv2,"(18, 4, 0, 1)",12
15417,features.denseblock4.denselayer13.conv2,"(14, 117, 1, 2)",5
15418,features.denseblock4.denselayer13.conv2,"(6, 43, 2, 2)",26
15419,features.denseblock4.denselayer13.conv2,"(4, 58, 0, 2)",13
15420,features.denseblock4.denselayer13.conv2,"(21, 84, 1, 0)",5
15421,features.denseblock4.denselayer13.conv2,"(26, 7, 0, 1)",5
15422,features.denseblock4.denselayer13.conv2,"(23, 76, 0, 1)",15
15423,features.denseblock4.denselayer13.conv2,"(20, 35, 1, 0)",28
15424,features.denseblock4.denselayer13.conv2,"(0, 76, 0, 0)",24
15425,features.denseblock4.denselayer13.conv2,"(22, 82, 2, 2)",17
15426,features.denseblock4.denselayer13.conv2,"(17, 0, 2, 0)",20
15427,features.denseblock4.denselayer13.conv2,"(9, 35, 0, 2)",21
15428,features.denseblock4.denselayer13.conv2,"(19, 109, 0, 0)",15
15429,features.denseblock4.denselayer13.conv2,"(30, 122, 0, 2)",21
15430,features.denseblock4.denselayer13.conv2,"(7, 58, 0, 2)",21
15431,features.denseblock4.denselayer13.conv2,"(15, 77, 2, 0)",2
15432,features.denseblock4.denselayer13.conv2,"(11, 99, 0, 2)",26
15433,features.denseblock4.denselayer13.conv2,"(18, 56, 1, 1)",16
15434,features.denseblock4.denselayer13.conv2,"(31, 3, 1, 1)",20
15435,features.denseblock4.denselayer13.conv2,"(18, 92, 0, 2)",10
15436,features.denseblock4.denselayer13.conv2,"(9, 61, 2, 2)",17
15437,features.denseblock4.denselayer13.conv2,"(1, 30, 1, 0)",20
15438,features.denseblock4.denselayer13.conv2,"(31, 78, 0, 2)",9
15439,features.denseblock4.denselayer13.conv2,"(27, 127, 2, 0)",10
15440,features.denseblock4.denselayer13.conv2,"(28, 90, 2, 2)",28
15441,features.denseblock4.denselayer13.conv2,"(24, 11, 1, 2)",4
15442,features.denseblock4.denselayer13.conv2,"(2, 91, 0, 2)",14
15443,features.denseblock4.denselayer14.conv1,"(27, 314, 0, 0)",14
15444,features.denseblock4.denselayer14.conv1,"(52, 642, 0, 0)",16
15445,features.denseblock4.denselayer14.conv1,"(91, 516, 0, 0)",14
15446,features.denseblock4.denselayer14.conv1,"(98, 805, 0, 0)",9
15447,features.denseblock4.denselayer14.conv1,"(84, 767, 0, 0)",6
15448,features.denseblock4.denselayer14.conv1,"(66, 863, 0, 0)",23
15449,features.denseblock4.denselayer14.conv1,"(117, 228, 0, 0)",23
15450,features.denseblock4.denselayer14.conv1,"(12, 709, 0, 0)",20
15451,features.denseblock4.denselayer14.conv1,"(24, 126, 0, 0)",18
15452,features.denseblock4.denselayer14.conv1,"(118, 835, 0, 0)",5
15453,features.denseblock4.denselayer14.conv1,"(4, 669, 0, 0)",12
15454,features.denseblock4.denselayer14.conv1,"(0, 921, 0, 0)",21
15455,features.denseblock4.denselayer14.conv1,"(34, 878, 0, 0)",6
15456,features.denseblock4.denselayer14.conv1,"(118, 650, 0, 0)",14
15457,features.denseblock4.denselayer14.conv1,"(32, 286, 0, 0)",15
15458,features.denseblock4.denselayer14.conv1,"(108, 775, 0, 0)",9
15459,features.denseblock4.denselayer14.conv1,"(77, 737, 0, 0)",11
15460,features.denseblock4.denselayer14.conv1,"(18, 302, 0, 0)",29
15461,features.denseblock4.denselayer14.conv1,"(42, 859, 0, 0)",5
15462,features.denseblock4.denselayer14.conv1,"(29, 214, 0, 0)",7
15463,features.denseblock4.denselayer14.conv1,"(124, 690, 0, 0)",25
15464,features.denseblock4.denselayer14.conv1,"(0, 444, 0, 0)",17
15465,features.denseblock4.denselayer14.conv1,"(64, 558, 0, 0)",15
15466,features.denseblock4.denselayer14.conv1,"(22, 462, 0, 0)",8
15467,features.denseblock4.denselayer14.conv1,"(33, 29, 0, 0)",17
15468,features.denseblock4.denselayer14.conv1,"(7, 474, 0, 0)",18
15469,features.denseblock4.denselayer14.conv1,"(55, 343, 0, 0)",13
15470,features.denseblock4.denselayer14.conv1,"(32, 514, 0, 0)",15
15471,features.denseblock4.denselayer14.conv1,"(74, 140, 0, 0)",1
15472,features.denseblock4.denselayer14.conv1,"(41, 293, 0, 0)",22
15473,features.denseblock4.denselayer14.conv1,"(10, 572, 0, 0)",22
15474,features.denseblock4.denselayer14.conv1,"(14, 200, 0, 0)",23
15475,features.denseblock4.denselayer14.conv1,"(3, 622, 0, 0)",11
15476,features.denseblock4.denselayer14.conv1,"(87, 714, 0, 0)",4
15477,features.denseblock4.denselayer14.conv1,"(120, 380, 0, 0)",16
15478,features.denseblock4.denselayer14.conv1,"(22, 535, 0, 0)",28
15479,features.denseblock4.denselayer14.conv1,"(8, 56, 0, 0)",13
15480,features.denseblock4.denselayer14.conv1,"(109, 768, 0, 0)",10
15481,features.denseblock4.denselayer14.conv1,"(53, 158, 0, 0)",17
15482,features.denseblock4.denselayer14.conv1,"(74, 336, 0, 0)",9
15483,features.denseblock4.denselayer14.conv1,"(119, 430, 0, 0)",26
15484,features.denseblock4.denselayer14.conv1,"(109, 7, 0, 0)",18
15485,features.denseblock4.denselayer14.conv1,"(73, 664, 0, 0)",29
15486,features.denseblock4.denselayer14.conv1,"(9, 505, 0, 0)",14
15487,features.denseblock4.denselayer14.conv1,"(94, 690, 0, 0)",15
15488,features.denseblock4.denselayer14.conv1,"(22, 179, 0, 0)",5
15489,features.denseblock4.denselayer14.conv1,"(110, 752, 0, 0)",17
15490,features.denseblock4.denselayer14.conv1,"(32, 204, 0, 0)",10
15491,features.denseblock4.denselayer14.conv1,"(96, 143, 0, 0)",17
15492,features.denseblock4.denselayer14.conv1,"(71, 404, 0, 0)",19
15493,features.denseblock4.denselayer14.conv1,"(98, 733, 0, 0)",1
15494,features.denseblock4.denselayer14.conv1,"(92, 462, 0, 0)",17
15495,features.denseblock4.denselayer14.conv1,"(59, 260, 0, 0)",17
15496,features.denseblock4.denselayer14.conv1,"(36, 649, 0, 0)",23
15497,features.denseblock4.denselayer14.conv1,"(16, 81, 0, 0)",16
15498,features.denseblock4.denselayer14.conv1,"(115, 707, 0, 0)",18
15499,features.denseblock4.denselayer14.conv1,"(108, 876, 0, 0)",16
15500,features.denseblock4.denselayer14.conv1,"(43, 349, 0, 0)",9
15501,features.denseblock4.denselayer14.conv1,"(5, 669, 0, 0)",26
15502,features.denseblock4.denselayer14.conv1,"(0, 174, 0, 0)",1
15503,features.denseblock4.denselayer14.conv1,"(82, 467, 0, 0)",12
15504,features.denseblock4.denselayer14.conv1,"(53, 776, 0, 0)",2
15505,features.denseblock4.denselayer14.conv1,"(25, 532, 0, 0)",5
15506,features.denseblock4.denselayer14.conv1,"(21, 53, 0, 0)",12
15507,features.denseblock4.denselayer14.conv1,"(9, 167, 0, 0)",22
15508,features.denseblock4.denselayer14.conv1,"(62, 373, 0, 0)",29
15509,features.denseblock4.denselayer14.conv1,"(27, 673, 0, 0)",5
15510,features.denseblock4.denselayer14.conv1,"(67, 532, 0, 0)",15
15511,features.denseblock4.denselayer14.conv1,"(91, 353, 0, 0)",6
15512,features.denseblock4.denselayer14.conv1,"(7, 795, 0, 0)",25
15513,features.denseblock4.denselayer14.conv1,"(108, 448, 0, 0)",0
15514,features.denseblock4.denselayer14.conv1,"(66, 555, 0, 0)",11
15515,features.denseblock4.denselayer14.conv1,"(124, 789, 0, 0)",17
15516,features.denseblock4.denselayer14.conv1,"(110, 14, 0, 0)",7
15517,features.denseblock4.denselayer14.conv1,"(22, 374, 0, 0)",15
15518,features.denseblock4.denselayer14.conv1,"(30, 754, 0, 0)",17
15519,features.denseblock4.denselayer14.conv1,"(94, 349, 0, 0)",14
15520,features.denseblock4.denselayer14.conv1,"(25, 901, 0, 0)",1
15521,features.denseblock4.denselayer14.conv1,"(26, 815, 0, 0)",25
15522,features.denseblock4.denselayer14.conv1,"(98, 596, 0, 0)",16
15523,features.denseblock4.denselayer14.conv1,"(110, 89, 0, 0)",1
15524,features.denseblock4.denselayer14.conv1,"(29, 306, 0, 0)",28
15525,features.denseblock4.denselayer14.conv1,"(26, 466, 0, 0)",17
15526,features.denseblock4.denselayer14.conv1,"(48, 689, 0, 0)",12
15527,features.denseblock4.denselayer14.conv1,"(113, 898, 0, 0)",12
15528,features.denseblock4.denselayer14.conv1,"(18, 651, 0, 0)",6
15529,features.denseblock4.denselayer14.conv1,"(123, 231, 0, 0)",31
15530,features.denseblock4.denselayer14.conv1,"(31, 902, 0, 0)",28
15531,features.denseblock4.denselayer14.conv1,"(40, 883, 0, 0)",24
15532,features.denseblock4.denselayer14.conv1,"(73, 60, 0, 0)",11
15533,features.denseblock4.denselayer14.conv1,"(82, 577, 0, 0)",16
15534,features.denseblock4.denselayer14.conv1,"(92, 275, 0, 0)",8
15535,features.denseblock4.denselayer14.conv1,"(7, 513, 0, 0)",9
15536,features.denseblock4.denselayer14.conv1,"(82, 589, 0, 0)",6
15537,features.denseblock4.denselayer14.conv1,"(100, 738, 0, 0)",20
15538,features.denseblock4.denselayer14.conv1,"(4, 108, 0, 0)",2
15539,features.denseblock4.denselayer14.conv1,"(43, 509, 0, 0)",25
15540,features.denseblock4.denselayer14.conv1,"(70, 732, 0, 0)",30
15541,features.denseblock4.denselayer14.conv1,"(101, 69, 0, 0)",8
15542,features.denseblock4.denselayer14.conv1,"(127, 177, 0, 0)",22
15543,features.denseblock4.denselayer14.conv1,"(79, 201, 0, 0)",30
15544,features.denseblock4.denselayer14.conv1,"(123, 568, 0, 0)",20
15545,features.denseblock4.denselayer14.conv1,"(44, 441, 0, 0)",18
15546,features.denseblock4.denselayer14.conv1,"(98, 579, 0, 0)",12
15547,features.denseblock4.denselayer14.conv1,"(124, 736, 0, 0)",7
15548,features.denseblock4.denselayer14.conv1,"(103, 921, 0, 0)",5
15549,features.denseblock4.denselayer14.conv1,"(72, 308, 0, 0)",1
15550,features.denseblock4.denselayer14.conv1,"(57, 183, 0, 0)",9
15551,features.denseblock4.denselayer14.conv1,"(67, 649, 0, 0)",10
15552,features.denseblock4.denselayer14.conv1,"(125, 270, 0, 0)",6
15553,features.denseblock4.denselayer14.conv1,"(92, 804, 0, 0)",19
15554,features.denseblock4.denselayer14.conv1,"(84, 912, 0, 0)",13
15555,features.denseblock4.denselayer14.conv1,"(117, 718, 0, 0)",16
15556,features.denseblock4.denselayer14.conv1,"(29, 446, 0, 0)",10
15557,features.denseblock4.denselayer14.conv1,"(68, 122, 0, 0)",18
15558,features.denseblock4.denselayer14.conv1,"(15, 11, 0, 0)",25
15559,features.denseblock4.denselayer14.conv1,"(126, 13, 0, 0)",8
15560,features.denseblock4.denselayer14.conv1,"(68, 31, 0, 0)",13
15561,features.denseblock4.denselayer14.conv1,"(13, 31, 0, 0)",13
15562,features.denseblock4.denselayer14.conv1,"(59, 533, 0, 0)",11
15563,features.denseblock4.denselayer14.conv1,"(81, 505, 0, 0)",25
15564,features.denseblock4.denselayer14.conv1,"(127, 161, 0, 0)",22
15565,features.denseblock4.denselayer14.conv1,"(125, 926, 0, 0)",28
15566,features.denseblock4.denselayer14.conv1,"(125, 237, 0, 0)",21
15567,features.denseblock4.denselayer14.conv1,"(61, 812, 0, 0)",28
15568,features.denseblock4.denselayer14.conv1,"(97, 671, 0, 0)",25
15569,features.denseblock4.denselayer14.conv1,"(29, 832, 0, 0)",26
15570,features.denseblock4.denselayer14.conv1,"(42, 163, 0, 0)",26
15571,features.denseblock4.denselayer14.conv1,"(18, 600, 0, 0)",6
15572,features.denseblock4.denselayer14.conv1,"(121, 561, 0, 0)",3
15573,features.denseblock4.denselayer14.conv1,"(49, 28, 0, 0)",19
15574,features.denseblock4.denselayer14.conv1,"(64, 83, 0, 0)",31
15575,features.denseblock4.denselayer14.conv1,"(78, 533, 0, 0)",20
15576,features.denseblock4.denselayer14.conv1,"(53, 700, 0, 0)",15
15577,features.denseblock4.denselayer14.conv1,"(4, 763, 0, 0)",20
15578,features.denseblock4.denselayer14.conv1,"(125, 245, 0, 0)",13
15579,features.denseblock4.denselayer14.conv1,"(105, 102, 0, 0)",9
15580,features.denseblock4.denselayer14.conv1,"(120, 603, 0, 0)",14
15581,features.denseblock4.denselayer14.conv1,"(22, 65, 0, 0)",3
15582,features.denseblock4.denselayer14.conv1,"(75, 533, 0, 0)",6
15583,features.denseblock4.denselayer14.conv1,"(16, 193, 0, 0)",11
15584,features.denseblock4.denselayer14.conv1,"(94, 489, 0, 0)",23
15585,features.denseblock4.denselayer14.conv1,"(104, 483, 0, 0)",22
15586,features.denseblock4.denselayer14.conv1,"(40, 659, 0, 0)",0
15587,features.denseblock4.denselayer14.conv1,"(42, 686, 0, 0)",2
15588,features.denseblock4.denselayer14.conv1,"(52, 141, 0, 0)",26
15589,features.denseblock4.denselayer14.conv1,"(111, 393, 0, 0)",4
15590,features.denseblock4.denselayer14.conv1,"(52, 467, 0, 0)",10
15591,features.denseblock4.denselayer14.conv1,"(53, 737, 0, 0)",22
15592,features.denseblock4.denselayer14.conv1,"(96, 497, 0, 0)",2
15593,features.denseblock4.denselayer14.conv1,"(44, 133, 0, 0)",31
15594,features.denseblock4.denselayer14.conv1,"(56, 22, 0, 0)",16
15595,features.denseblock4.denselayer14.conv1,"(7, 868, 0, 0)",11
15596,features.denseblock4.denselayer14.conv1,"(71, 101, 0, 0)",22
15597,features.denseblock4.denselayer14.conv1,"(107, 478, 0, 0)",30
15598,features.denseblock4.denselayer14.conv1,"(16, 824, 0, 0)",17
15599,features.denseblock4.denselayer14.conv1,"(123, 228, 0, 0)",29
15600,features.denseblock4.denselayer14.conv1,"(44, 899, 0, 0)",23
15601,features.denseblock4.denselayer14.conv1,"(2, 629, 0, 0)",23
15602,features.denseblock4.denselayer14.conv1,"(19, 474, 0, 0)",8
15603,features.denseblock4.denselayer14.conv1,"(32, 19, 0, 0)",30
15604,features.denseblock4.denselayer14.conv1,"(62, 419, 0, 0)",17
15605,features.denseblock4.denselayer14.conv1,"(16, 787, 0, 0)",15
15606,features.denseblock4.denselayer14.conv1,"(91, 602, 0, 0)",8
15607,features.denseblock4.denselayer14.conv1,"(10, 71, 0, 0)",23
15608,features.denseblock4.denselayer14.conv1,"(27, 371, 0, 0)",16
15609,features.denseblock4.denselayer14.conv1,"(125, 451, 0, 0)",18
15610,features.denseblock4.denselayer14.conv1,"(53, 700, 0, 0)",26
15611,features.denseblock4.denselayer14.conv1,"(72, 448, 0, 0)",21
15612,features.denseblock4.denselayer14.conv1,"(1, 222, 0, 0)",1
15613,features.denseblock4.denselayer14.conv1,"(68, 392, 0, 0)",20
15614,features.denseblock4.denselayer14.conv1,"(34, 458, 0, 0)",2
15615,features.denseblock4.denselayer14.conv1,"(100, 34, 0, 0)",29
15616,features.denseblock4.denselayer14.conv1,"(92, 897, 0, 0)",12
15617,features.denseblock4.denselayer14.conv1,"(106, 921, 0, 0)",11
15618,features.denseblock4.denselayer14.conv1,"(31, 622, 0, 0)",31
15619,features.denseblock4.denselayer14.conv1,"(96, 241, 0, 0)",15
15620,features.denseblock4.denselayer14.conv1,"(127, 71, 0, 0)",26
15621,features.denseblock4.denselayer14.conv1,"(56, 38, 0, 0)",14
15622,features.denseblock4.denselayer14.conv1,"(113, 732, 0, 0)",25
15623,features.denseblock4.denselayer14.conv1,"(30, 628, 0, 0)",5
15624,features.denseblock4.denselayer14.conv1,"(119, 821, 0, 0)",24
15625,features.denseblock4.denselayer14.conv1,"(51, 273, 0, 0)",21
15626,features.denseblock4.denselayer14.conv1,"(87, 391, 0, 0)",16
15627,features.denseblock4.denselayer14.conv1,"(32, 461, 0, 0)",2
15628,features.denseblock4.denselayer14.conv1,"(113, 898, 0, 0)",29
15629,features.denseblock4.denselayer14.conv1,"(30, 780, 0, 0)",12
15630,features.denseblock4.denselayer14.conv1,"(112, 864, 0, 0)",19
15631,features.denseblock4.denselayer14.conv1,"(107, 844, 0, 0)",16
15632,features.denseblock4.denselayer14.conv1,"(56, 422, 0, 0)",24
15633,features.denseblock4.denselayer14.conv1,"(21, 472, 0, 0)",30
15634,features.denseblock4.denselayer14.conv1,"(3, 60, 0, 0)",6
15635,features.denseblock4.denselayer14.conv1,"(43, 571, 0, 0)",2
15636,features.denseblock4.denselayer14.conv1,"(42, 769, 0, 0)",15
15637,features.denseblock4.denselayer14.conv1,"(67, 298, 0, 0)",0
15638,features.denseblock4.denselayer14.conv1,"(43, 178, 0, 0)",14
15639,features.denseblock4.denselayer14.conv1,"(34, 73, 0, 0)",8
15640,features.denseblock4.denselayer14.conv1,"(38, 540, 0, 0)",0
15641,features.denseblock4.denselayer14.conv1,"(124, 178, 0, 0)",15
15642,features.denseblock4.denselayer14.conv1,"(38, 578, 0, 0)",3
15643,features.denseblock4.denselayer14.conv1,"(3, 156, 0, 0)",20
15644,features.denseblock4.denselayer14.conv1,"(41, 122, 0, 0)",0
15645,features.denseblock4.denselayer14.conv1,"(10, 398, 0, 0)",17
15646,features.denseblock4.denselayer14.conv1,"(24, 494, 0, 0)",2
15647,features.denseblock4.denselayer14.conv1,"(5, 410, 0, 0)",16
15648,features.denseblock4.denselayer14.conv1,"(116, 707, 0, 0)",10
15649,features.denseblock4.denselayer14.conv1,"(3, 885, 0, 0)",25
15650,features.denseblock4.denselayer14.conv1,"(5, 847, 0, 0)",2
15651,features.denseblock4.denselayer14.conv1,"(47, 16, 0, 0)",8
15652,features.denseblock4.denselayer14.conv1,"(117, 564, 0, 0)",10
15653,features.denseblock4.denselayer14.conv1,"(84, 218, 0, 0)",18
15654,features.denseblock4.denselayer14.conv1,"(80, 231, 0, 0)",3
15655,features.denseblock4.denselayer14.conv1,"(19, 764, 0, 0)",17
15656,features.denseblock4.denselayer14.conv1,"(9, 877, 0, 0)",18
15657,features.denseblock4.denselayer14.conv1,"(50, 146, 0, 0)",21
15658,features.denseblock4.denselayer14.conv1,"(58, 120, 0, 0)",15
15659,features.denseblock4.denselayer14.conv1,"(45, 460, 0, 0)",20
15660,features.denseblock4.denselayer14.conv1,"(77, 345, 0, 0)",16
15661,features.denseblock4.denselayer14.conv1,"(84, 279, 0, 0)",8
15662,features.denseblock4.denselayer14.conv1,"(59, 446, 0, 0)",26
15663,features.denseblock4.denselayer14.conv1,"(46, 855, 0, 0)",14
15664,features.denseblock4.denselayer14.conv1,"(8, 677, 0, 0)",13
15665,features.denseblock4.denselayer14.conv1,"(49, 721, 0, 0)",21
15666,features.denseblock4.denselayer14.conv1,"(37, 790, 0, 0)",22
15667,features.denseblock4.denselayer14.conv1,"(37, 286, 0, 0)",22
15668,features.denseblock4.denselayer14.conv1,"(42, 423, 0, 0)",0
15669,features.denseblock4.denselayer14.conv1,"(115, 786, 0, 0)",15
15670,features.denseblock4.denselayer14.conv1,"(30, 647, 0, 0)",14
15671,features.denseblock4.denselayer14.conv1,"(86, 297, 0, 0)",10
15672,features.denseblock4.denselayer14.conv1,"(35, 8, 0, 0)",29
15673,features.denseblock4.denselayer14.conv1,"(107, 599, 0, 0)",10
15674,features.denseblock4.denselayer14.conv1,"(122, 755, 0, 0)",31
15675,features.denseblock4.denselayer14.conv1,"(7, 728, 0, 0)",12
15676,features.denseblock4.denselayer14.conv1,"(5, 789, 0, 0)",3
15677,features.denseblock4.denselayer14.conv1,"(13, 8, 0, 0)",0
15678,features.denseblock4.denselayer14.conv1,"(22, 112, 0, 0)",3
15679,features.denseblock4.denselayer14.conv1,"(44, 838, 0, 0)",0
15680,features.denseblock4.denselayer14.conv1,"(50, 872, 0, 0)",21
15681,features.denseblock4.denselayer14.conv1,"(29, 912, 0, 0)",29
15682,features.denseblock4.denselayer14.conv1,"(41, 435, 0, 0)",3
15683,features.denseblock4.denselayer14.conv1,"(20, 893, 0, 0)",18
15684,features.denseblock4.denselayer14.conv1,"(35, 608, 0, 0)",23
15685,features.denseblock4.denselayer14.conv1,"(56, 522, 0, 0)",30
15686,features.denseblock4.denselayer14.conv1,"(22, 324, 0, 0)",11
15687,features.denseblock4.denselayer14.conv1,"(13, 368, 0, 0)",14
15688,features.denseblock4.denselayer14.conv1,"(120, 64, 0, 0)",21
15689,features.denseblock4.denselayer14.conv1,"(79, 260, 0, 0)",11
15690,features.denseblock4.denselayer14.conv1,"(67, 864, 0, 0)",25
15691,features.denseblock4.denselayer14.conv1,"(103, 59, 0, 0)",11
15692,features.denseblock4.denselayer14.conv1,"(65, 522, 0, 0)",11
15693,features.denseblock4.denselayer14.conv1,"(6, 857, 0, 0)",6
